id,user_id,from_account_id,datetime,amount,currency,category,receiver,description
1936,38,17,2025-10-18 09:57:26.201621,103900.13,KZT,recurring,Magnum,monthly grocery delivery
1703,30,24,2025-10-18 09:56:05.755215,350.99,CNY,clothes,LC Waikiki,boots
1770,1,126,2025-10-18 09:56:33.712531,185085.51,KZT,entertainment,Spotify,premium subscription
222,59,96,2025-10-18 09:57:37.626515,309108.7,KZT,recurring,Magnum,monthly grocery delivery
2050,69,93,2025-10-18 09:56:10.348306,6951.19,CNY,transfer,,
2534,25,45,2025-10-18 09:56:57.441877,1174.93,USD,groceries,GreenMart,fruits
1651,86,2,2025-10-18 09:56:40.548487,3230.89,EUR,transfer,,
135,60,32,2025-10-18 09:56:41.321978,134933.84,RUB,transport,Yandex Go,taxi ride
984,87,7,2025-10-18 09:57:45.000322,1916.25,USD,utilities,KEGOC,electricity bill
1051,33,19,2025-10-18 09:58:21.814106,278721.49,KZT,groceries,SmallMart,cookies
502,96,166,2025-10-18 09:58:26.930920,11697.16,CNY,transfer,,
711,50,170,2025-10-18 09:55:40.660837,198928.19,RUB,utilities,KEGOC,electricity bill
1427,17,103,2025-10-18 09:55:34.896027,137293.89,KZT,online_shopping,Wildberries,sneakers
543,3,130,2025-10-18 09:56:48.315457,406414.88,KZT,clothes,LC Waikiki,scarf
2972,94,23,2025-10-18 09:54:37.080574,23801.29,CNY,transfer,,
2282,63,60,2025-10-18 09:59:11.562940,143615.3,KZT,restaurants,Sakura Sushi,ramen
137,25,196,2025-10-18 09:57:55.676002,2493.84,USD,transfer,,
1609,58,91,2025-10-18 09:58:49.075530,35586.03,RUB,transfer,,
1403,96,2,2025-10-18 09:54:51.522950,2811.85,EUR,utilities,KEGOC,electricity bill
2928,83,36,2025-10-18 09:56:39.050491,1577.73,USD,clothes,LC Waikiki,hat
2569,17,17,2025-10-18 09:58:08.906636,134271.44,KZT,groceries,Magnum,chicken
2632,56,170,2025-10-18 09:56:35.805609,28139.87,RUB,transfer,,
1729,71,81,2025-10-18 09:55:23.030481,220499.54,KZT,entertainment,Steam,game purchase
437,84,23,2025-10-18 10:00:19.875617,1779.64,USD,entertainment,Steam,game purchase
1257,65,184,2025-10-18 09:54:59.491826,1105.39,EUR,groceries,Magnum,chicken
550,48,60,2025-10-18 09:59:58.932407,334458.51,KZT,transfer,,
224,69,74,2025-10-18 09:56:20.698842,251356.91,KZT,clothes,Zara,shirt
248,32,185,2025-10-18 10:00:01.695533,2377.26,EUR,online_shopping,Kaspi.kz,smartphone
2095,70,92,2025-10-18 09:57:19.936780,479066.5,KZT,transport,Kaspi Red Transport,bus ticket
2941,88,170,2025-10-18 09:58:24.323113,3127.45,EUR,restaurants,CoffeeGo,latte
2257,5,54,2025-10-18 09:56:03.012887,2915.78,USD,groceries,SmallMart,juice
96,94,169,2025-10-18 09:59:05.826583,385864.94,KZT,utilities,KEGOC,electricity bill
2568,78,158,2025-10-18 09:55:07.506142,13827.71,CNY,utilities,KEGOC,electricity bill
2495,64,141,2025-10-18 09:57:52.404401,301.56,USD,online_shopping,AliExpress,keyboard
1694,94,85,2025-10-18 09:58:41.539860,118190.79,KZT,restaurants,Sakura Sushi,miso soup
1812,33,106,2025-10-18 09:55:24.947798,222179.29,RUB,transport,Yandex Go,taxi ride
2370,83,179,2025-10-18 09:59:53.498159,226396.78,KZT,groceries,SmallMart,pasta
1994,57,63,2025-10-18 09:58:57.323598,171862.68,RUB,entertainment,Spotify,premium subscription
2363,30,26,2025-10-18 09:56:13.698005,204563.04,KZT,recurring,Magnum,monthly grocery delivery
1040,48,47,2025-10-18 09:59:34.762736,3506.18,EUR,online_shopping,Wildberries,clothes
2813,51,156,2025-10-18 09:59:15.206164,29691.45,CNY,online_shopping,AliExpress,phone case
608,5,129,2025-10-18 10:00:07.725460,118175.71,RUB,transport,Kaspi Red Transport,bus ticket
1433,56,48,2025-10-18 09:55:35.871332,284503.62,RUB,utilities,KazWater,water bill
385,49,90,2025-10-18 09:59:54.910235,11291.66,CNY,recurring,KEGOC,electricity bill
2324,15,135,2025-10-18 09:57:13.725716,175713.3,RUB,groceries,SmallMart,cookies
2231,79,61,2025-10-18 09:55:59.860559,2445.5,USD,recurring,Netflix,monthly subscription
84,58,90,2025-10-18 09:56:08.005760,207741.0,KZT,clothes,LC Waikiki,hat
394,4,53,2025-10-18 09:57:29.722561,3192.76,USD,restaurants,CoffeeGo,latte
1683,100,105,2025-10-18 09:59:33.728521,16420.1,CNY,restaurants,CoffeeGo,latte
309,9,136,2025-10-18 09:55:19.914217,303.82,CNY,transport,Kaspi Red Transport,bus ticket
1136,75,50,2025-10-18 09:58:10.946970,136347.45,RUB,transport,AirAstana,plane ticket
2262,58,155,2025-10-18 09:59:04.570780,23112.0,CNY,online_shopping,Wildberries,clothes
836,82,91,2025-10-18 09:58:21.523250,2443.89,EUR,entertainment,Steam,game purchase
23,96,17,2025-10-18 09:56:38.122583,1795.86,EUR,utilities,Beeline,mobile plan
2170,24,114,2025-10-18 09:57:08.519821,347137.82,KZT,clothes,LC Waikiki,boots
1662,82,6,2025-10-18 09:57:31.379817,712.72,USD,online_shopping,Wildberries,headphones
2212,99,93,2025-10-18 09:58:36.986194,20361.96,CNY,restaurants,Sakura Sushi,ramen
2227,48,145,2025-10-18 09:59:57.145558,257.18,EUR,recurring,KazakhTelecom,home internet
98,90,123,2025-10-18 09:55:46.408304,4058.43,USD,restaurants,Sakura Sushi,ramen
1693,43,196,2025-10-18 09:58:43.844218,70074.67,KZT,transfer,,
745,73,169,2025-10-18 09:57:56.948383,814.81,USD,transport,Yandex Go,taxi ride
285,71,131,2025-10-18 09:57:30.637640,286570.67,KZT,entertainment,Spotify,premium subscription
640,48,49,2025-10-18 09:59:18.687736,3529.24,EUR,clothes,H&M,t-shirt
444,63,196,2025-10-18 09:57:18.248628,65138.28,KZT,clothes,LC Waikiki,hat
2688,5,165,2025-10-18 09:56:14.903980,9581.7,CNY,transfer,,
2,81,166,2025-10-18 09:57:12.311753,154811.98,KZT,recurring,Netflix,monthly subscription
1295,93,57,2025-10-18 09:56:13.921335,26187.54,CNY,transfer,,
950,38,136,2025-10-18 09:57:57.192055,257176.31,KZT,transport,Yandex Go,taxi ride
1199,89,17,2025-10-18 09:54:56.697497,314.7,USD,recurring,Netflix,monthly subscription
1600,29,24,2025-10-18 09:59:07.445774,229883.97,RUB,restaurants,CoffeeGo,croissant
2131,25,91,2025-10-18 09:57:37.122324,1620.44,CNY,clothes,LC Waikiki,boots
1902,82,10,2025-10-18 09:59:51.475321,3394.91,CNY,groceries,GreenMart,yogurt
1633,36,80,2025-10-18 09:57:35.389686,210.29,USD,transfer,,
2442,91,83,2025-10-18 09:54:43.200027,535.95,EUR,utilities,Beeline,mobile plan
2870,23,13,2025-10-18 09:58:52.870206,276160.48,RUB,clothes,LC Waikiki,hat
1709,39,94,2025-10-18 09:54:51.993916,8815.87,CNY,online_shopping,AliExpress,LED strip
432,88,36,2025-10-18 09:58:10.331450,327872.58,KZT,entertainment,Steam,game purchase
255,38,178,2025-10-18 09:54:53.583053,409573.3,KZT,clothes,LC Waikiki,hat
638,61,137,2025-10-18 10:00:13.394061,344041.1,KZT,recurring,Magnum,monthly grocery delivery
76,24,178,2025-10-18 09:56:53.582212,24280.86,CNY,transport,AirAstana,plane ticket
845,36,197,2025-10-18 09:59:46.608190,2770.42,EUR,utilities,KazWater,water bill
2507,33,1,2025-10-18 09:59:31.051888,1857.01,EUR,groceries,Magnum,chicken
1815,42,119,2025-10-18 09:56:55.344519,2060.15,EUR,restaurants,BurgerTime,fries
1990,89,181,2025-10-18 09:55:48.522290,1003.14,EUR,clothes,Zara,shirt
2908,47,177,2025-10-18 09:59:34.273463,237818.16,KZT,online_shopping,Kaspi.kz,TV
189,9,139,2025-10-18 09:55:45.044233,467324.11,KZT,restaurants,CoffeeGo,latte
1595,89,14,2025-10-18 09:58:52.074817,265007.47,RUB,groceries,Magnum,milk
191,58,97,2025-10-18 09:56:00.987021,325.6,EUR,transfer,,
2708,47,159,2025-10-18 09:58:27.280476,4088.61,USD,recurring,Kaspi Red,loan payment
2474,83,95,2025-10-18 09:58:01.670109,4500.35,USD,groceries,SmallMart,cookies
12,13,61,2025-10-18 09:56:55.921719,4113.14,CNY,recurring,KazakhTelecom,home internet
478,11,118,2025-10-18 09:55:37.797235,3206.04,EUR,recurring,Spotify,music subscription
701,88,148,2025-10-18 09:56:09.699444,56708.67,KZT,clothes,H&M,hoodie
2103,56,181,2025-10-18 09:59:17.162121,4931.1,USD,online_shopping,AliExpress,LED strip
470,100,92,2025-10-18 09:55:40.809140,913.05,CNY,transport,Kaspi Red Transport,bus ticket
466,94,24,2025-10-18 09:59:08.428544,244507.79,RUB,transport,Yandex Go,taxi ride
1256,40,111,2025-10-18 09:56:48.607841,639.33,EUR,entertainment,Spotify,premium subscription
146,52,129,2025-10-18 09:59:27.605884,23129.02,KZT,transport,AirAstana,plane ticket
1357,10,136,2025-10-18 09:59:07.043204,84780.99,RUB,online_shopping,AliExpress,keyboard
1254,53,101,2025-10-18 09:56:47.685650,4948.03,USD,transport,AirAstana,plane ticket
1686,18,18,2025-10-18 09:57:05.414092,1712.91,EUR,clothes,Zara,shirt
663,91,113,2025-10-18 09:56:47.293940,8876.7,CNY,recurring,Kaspi Insurance,car insurance
2747,63,186,2025-10-18 09:56:43.984895,2949.77,EUR,recurring,Kaspi Insurance,car insurance
527,37,196,2025-10-18 09:56:40.878250,1528.75,EUR,groceries,SmallMart,cookies
1061,91,120,2025-10-18 09:55:36.738786,468.52,EUR,recurring,Netflix,monthly subscription
2414,68,40,2025-10-18 09:55:40.909779,15625.45,CNY,entertainment,Spotify,premium subscription
34,76,144,2025-10-18 09:55:56.684803,9922.9,CNY,restaurants,CoffeeGo,cappuccino
2457,3,129,2025-10-18 09:55:02.462474,230693.37,RUB,groceries,SmallMart,pasta
739,24,200,2025-10-18 09:58:36.695714,28138.38,CNY,transfer,,
2012,26,78,2025-10-18 10:00:17.876657,2124.3,USD,entertainment,Netflix,monthly subscription
2027,34,160,2025-10-18 10:00:11.598367,8640.61,RUB,groceries,SmallMart,juice
1853,6,71,2025-10-18 09:56:02.175435,6000.57,CNY,transfer,,
1629,46,128,2025-10-18 09:58:37.571387,122561.72,KZT,clothes,H&M,t-shirt
1370,24,104,2025-10-18 09:55:43.472237,197201.37,KZT,transfer,,
2796,93,28,2025-10-18 09:59:12.281083,211320.7,RUB,recurring,Spotify,music subscription
2931,57,20,2025-10-18 09:54:45.717485,5961.59,RUB,groceries,SmallMart,eggs
2358,3,142,2025-10-18 09:56:47.078171,9535.7,CNY,online_shopping,Wildberries,sneakers
97,46,140,2025-10-18 09:58:48.502370,244071.31,RUB,transport,AirAstana,plane ticket
2424,77,84,2025-10-18 09:56:28.017302,11336.59,CNY,restaurants,BurgerTime,burger
391,71,185,2025-10-18 09:56:34.850628,7994.68,CNY,entertainment,Steam,game purchase
1745,32,197,2025-10-18 09:59:18.561687,69344.12,RUB,utilities,Beeline,mobile plan
2860,80,64,2025-10-18 09:56:40.217637,11905.04,CNY,transfer,,
2791,8,197,2025-10-18 09:57:59.818885,398730.9,KZT,transfer,,
2177,91,45,2025-10-18 09:59:25.628996,91041.82,RUB,transfer,,
315,7,62,2025-10-18 10:00:06.680792,1546.61,EUR,online_shopping,Kaspi.kz,TV
2802,64,8,2025-10-18 09:58:26.860339,606.88,USD,groceries,SmallMart,cookies
407,20,38,2025-10-18 09:55:18.965369,17658.63,CNY,restaurants,BurgerTime,cola
1752,2,43,2025-10-18 09:56:26.828332,209603.49,KZT,transfer,,
1607,74,166,2025-10-18 09:58:23.007277,74071.22,KZT,restaurants,Sakura Sushi,sushi set
2289,81,191,2025-10-18 09:55:34.208909,4256.23,USD,transport,Yandex Go,taxi ride
107,45,115,2025-10-18 09:56:43.748369,363543.79,KZT,utilities,Beeline,mobile plan
1323,57,161,2025-10-18 09:59:13.067635,3320.4,CNY,transport,Yandex Go,taxi ride
702,45,49,2025-10-18 10:00:25.072652,103423.02,RUB,groceries,SmallMart,cookies
1721,60,109,2025-10-18 09:58:49.200214,21590.64,CNY,transfer,,
535,26,186,2025-10-18 09:57:55.611840,14641.35,CNY,utilities,KazWater,water bill
94,65,130,2025-10-18 09:59:36.005385,659.01,CNY,recurring,Netflix,monthly subscription
1531,69,177,2025-10-18 10:00:06.081001,4828.12,USD,clothes,H&M,shorts
1773,12,36,2025-10-18 10:00:11.356494,219516.96,RUB,restaurants,CoffeeGo,latte
2778,3,199,2025-10-18 09:57:49.910314,114817.19,KZT,recurring,Spotify,music subscription
1429,68,79,2025-10-18 09:57:32.896953,1112.77,USD,clothes,H&M,t-shirt
1138,58,20,2025-10-18 09:57:24.627578,203079.05,RUB,clothes,LC Waikiki,boots
1416,1,92,2025-10-18 09:56:34.252869,557.77,USD,entertainment,Netflix,monthly subscription
1467,21,79,2025-10-18 09:55:10.114394,143724.62,RUB,online_shopping,Wildberries,headphones
2205,65,2,2025-10-18 09:55:32.930130,88337.53,KZT,online_shopping,Kaspi.kz,smartphone
819,94,135,2025-10-18 09:57:40.174936,139534.4,RUB,restaurants,Sakura Sushi,miso soup
2225,44,162,2025-10-18 09:59:05.326182,205248.86,RUB,clothes,LC Waikiki,scarf
1291,31,186,2025-10-18 09:55:41.306536,29657.11,CNY,recurring,KazakhTelecom,home internet
1002,27,87,2025-10-18 09:58:42.183056,2013.56,EUR,utilities,KEGOC,electricity bill
1389,13,97,2025-10-18 09:55:52.467997,1896.27,USD,restaurants,BurgerTime,burger
182,97,138,2025-10-18 09:57:24.187791,3810.49,USD,restaurants,Sakura Sushi,ramen
93,68,93,2025-10-18 09:58:41.640591,476725.14,KZT,transfer,,
2155,48,10,2025-10-18 09:56:28.337867,4508.09,USD,online_shopping,Wildberries,sneakers
2458,28,137,2025-10-18 09:59:22.387144,8662.34,CNY,restaurants,BurgerTime,fries
1330,1,117,2025-10-18 09:58:38.015192,2902.25,EUR,transport,Yandex Go,taxi ride
2079,72,198,2025-10-18 09:55:50.447221,19466.19,CNY,clothes,H&M,t-shirt
1843,78,70,2025-10-18 09:55:19.325494,323785.45,KZT,recurring,GymPro,gym membership
1436,27,150,2025-10-18 09:58:21.293634,353.49,EUR,restaurants,BurgerTime,cola
2204,61,74,2025-10-18 09:58:02.855694,25957.0,CNY,groceries,SmallMart,cookies
14,53,72,2025-10-18 09:54:40.777863,345295.19,KZT,online_shopping,Kaspi.kz,laptop
426,55,97,2025-10-18 09:58:03.826056,137753.51,RUB,online_shopping,Kaspi.kz,laptop
1482,64,137,2025-10-18 09:56:34.487712,24651.06,CNY,clothes,Zara,belt
55,51,80,2025-10-18 09:55:54.655378,66549.46,RUB,transport,Yandex Go,taxi ride
2007,29,83,2025-10-18 09:56:01.396859,606.23,EUR,online_shopping,AliExpress,keyboard
2911,85,66,2025-10-18 09:55:28.703679,22073.47,CNY,clothes,LC Waikiki,boots
2309,9,129,2025-10-18 09:57:59.086863,2318.58,USD,clothes,LC Waikiki,boots
1216,2,19,2025-10-18 09:59:05.842035,9102.27,RUB,restaurants,BurgerTime,fries
1344,72,112,2025-10-18 09:58:32.889883,1121.64,USD,restaurants,CoffeeGo,latte
188,96,56,2025-10-18 09:56:17.510970,2237.23,CNY,clothes,H&M,shorts
615,95,39,2025-10-18 09:56:18.016858,3223.65,EUR,transport,Kaspi Red Transport,bus ticket
2549,69,24,2025-10-18 09:57:50.654304,78415.94,RUB,transfer,,
333,20,46,2025-10-18 09:55:50.555497,276655.96,KZT,clothes,Zara,trousers
2714,68,143,2025-10-18 09:55:48.186326,120717.86,RUB,transport,Kaspi Red Transport,bus ticket
1445,69,132,2025-10-18 09:54:32.450038,83176.35,KZT,transfer,,
841,45,57,2025-10-18 09:58:49.322364,75643.64,RUB,groceries,Magnum,rice
267,39,12,2025-10-18 09:59:36.905614,11781.27,KZT,utilities,Beeline,mobile plan
2349,49,141,2025-10-18 09:56:24.996728,18.05,EUR,online_shopping,Kaspi.kz,laptop
1720,50,185,2025-10-18 09:57:55.608430,257568.38,RUB,transfer,,
2656,49,32,2025-10-18 09:59:22.049438,1095.18,USD,restaurants,Sakura Sushi,miso soup
1312,47,162,2025-10-18 09:57:06.843784,348886.98,KZT,transport,Kaspi Red Transport,bus ticket
710,26,179,2025-10-18 09:59:00.787462,8174.88,CNY,recurring,Netflix,monthly subscription
472,2,181,2025-10-18 10:00:05.013553,23037.49,CNY,online_shopping,AliExpress,LED strip
1414,51,96,2025-10-18 09:58:09.071032,109412.26,RUB,transport,AirAstana,plane ticket
24,58,129,2025-10-18 09:56:52.330271,4727.35,USD,groceries,GreenMart,olive oil
2032,61,66,2025-10-18 09:57:45.936653,1617.77,USD,transfer,,
237,82,70,2025-10-18 09:55:21.719918,1964.96,EUR,utilities,Beeline,mobile plan
2570,33,136,2025-10-18 09:55:36.515624,445157.39,KZT,transfer,,
1239,33,78,2025-10-18 09:55:07.358330,57273.67,RUB,transport,AirAstana,plane ticket
1490,20,196,2025-10-18 09:56:35.227103,2351.47,USD,transport,AirAstana,plane ticket
513,29,55,2025-10-18 10:00:21.809820,99386.85,RUB,entertainment,Netflix,monthly subscription
2439,94,151,2025-10-18 09:57:16.139849,281237.12,RUB,online_shopping,Kaspi.kz,TV
1151,50,60,2025-10-18 09:55:03.673001,1359.3,EUR,groceries,GreenMart,yogurt
2776,45,185,2025-10-18 09:54:48.536505,3359.39,EUR,restaurants,Sakura Sushi,miso soup
120,64,7,2025-10-18 09:55:13.003263,166251.03,RUB,utilities,KazWater,water bill
124,82,151,2025-10-18 09:59:41.513174,3840.07,USD,transport,Kaspi Red Transport,bus ticket
1288,65,151,2025-10-18 09:55:18.004810,116686.65,KZT,restaurants,CoffeeGo,latte
202,7,89,2025-10-18 09:59:39.235170,3144.29,EUR,utilities,Beeline,mobile plan
873,1,2,2025-10-18 09:59:13.676359,4631.05,USD,entertainment,Steam,game purchase
2513,50,57,2025-10-18 09:59:34.584407,15315.45,CNY,transport,Yandex Go,taxi ride
209,28,123,2025-10-18 09:58:44.419626,4348.02,USD,utilities,KazWater,water bill
1858,59,21,2025-10-18 09:57:08.635277,1542.37,USD,online_shopping,AliExpress,keyboard
655,7,171,2025-10-18 09:56:42.394471,4866.5,USD,online_shopping,AliExpress,LED strip
2485,24,148,2025-10-18 10:00:00.343275,2913.23,USD,restaurants,BurgerTime,burger
2219,3,101,2025-10-18 09:58:22.056761,603.85,EUR,utilities,KEGOC,electricity bill
1409,83,132,2025-10-18 09:56:03.447222,467739.49,KZT,recurring,Netflix,monthly subscription
1568,1,41,2025-10-18 09:55:26.231887,22263.82,CNY,restaurants,BurgerTime,cola
867,77,158,2025-10-18 09:55:09.552834,320.24,USD,online_shopping,Kaspi.kz,laptop
519,81,17,2025-10-18 09:58:33.587819,3353.32,USD,online_shopping,AliExpress,LED strip
786,22,19,2025-10-18 10:00:19.247826,184017.54,RUB,utilities,Beeline,mobile plan
2353,24,32,2025-10-18 09:58:14.607294,228061.31,RUB,groceries,Magnum,milk
1309,16,99,2025-10-18 10:00:12.081660,4912.75,CNY,clothes,H&M,shorts
495,81,56,2025-10-18 09:58:50.749277,1052.51,USD,entertainment,Spotify,premium subscription
2648,96,126,2025-10-18 09:55:26.936742,3691.7,EUR,groceries,Magnum,rice
364,83,135,2025-10-18 09:56:41.422745,3155.62,USD,transfer,,
2061,67,80,2025-10-18 09:55:40.882928,3123.24,CNY,recurring,Kaspi Insurance,car insurance
1555,21,112,2025-10-18 09:54:46.427334,502.39,USD,transport,AirAstana,plane ticket
1461,23,101,2025-10-18 09:55:29.555232,5676.05,CNY,transport,Yandex Go,taxi ride
914,22,71,2025-10-18 09:57:46.724423,348692.51,KZT,recurring,YouTube Premium,monthly subscription
1968,28,154,2025-10-18 09:58:22.704896,1203.34,EUR,groceries,GreenMart,yogurt
1832,1,60,2025-10-18 09:57:33.845483,461.23,USD,transport,Yandex Go,taxi ride
617,33,144,2025-10-18 09:57:29.926332,1478.89,CNY,restaurants,Sakura Sushi,sushi set
1904,82,127,2025-10-18 09:54:50.092843,3571.4,EUR,utilities,KazWater,water bill
2031,54,138,2025-10-18 09:58:52.514631,541.95,EUR,groceries,SmallMart,eggs
70,75,170,2025-10-18 09:59:41.113127,4584.15,USD,entertainment,Spotify,premium subscription
720,74,40,2025-10-18 09:57:34.582064,3882.3,EUR,utilities,KazWater,water bill
1341,29,185,2025-10-18 09:58:21.919945,199813.21,RUB,restaurants,Sakura Sushi,sushi set
2174,9,22,2025-10-18 09:58:21.399732,4830.01,KZT,groceries,SmallMart,juice
2315,90,30,2025-10-18 09:56:46.400919,82634.42,KZT,transport,AirAstana,plane ticket
2344,25,176,2025-10-18 09:56:46.993911,213815.05,RUB,transfer,,
2732,81,79,2025-10-18 09:58:29.817848,2823.49,CNY,clothes,LC Waikiki,scarf
2299,46,170,2025-10-18 09:56:36.902023,47.22,EUR,entertainment,Steam,game purchase
2626,20,102,2025-10-18 09:58:23.031100,228862.16,KZT,clothes,Zara,belt
1296,42,47,2025-10-18 09:58:39.184796,2520.98,EUR,restaurants,CoffeeGo,latte
646,37,69,2025-10-18 09:57:23.330407,3577.4,USD,groceries,Magnum,milk
634,23,152,2025-10-18 09:58:19.036829,13723.48,CNY,clothes,LC Waikiki,boots
1970,79,194,2025-10-18 10:00:17.747443,3968.99,EUR,entertainment,Steam,game purchase
203,53,39,2025-10-18 09:54:44.228814,113000.41,RUB,transfer,,
1385,78,42,2025-10-18 09:55:31.803164,3287.16,EUR,utilities,KazWater,water bill
335,16,129,2025-10-18 09:54:56.779430,90082.5,KZT,transfer,,
2970,60,106,2025-10-18 09:55:27.048654,16682.22,CNY,online_shopping,Kaspi.kz,laptop
798,62,99,2025-10-18 09:56:45.689907,170686.72,KZT,clothes,H&M,shorts
1922,20,160,2025-10-18 09:59:33.279525,5043.69,CNY,utilities,Beeline,mobile plan
2573,49,184,2025-10-18 09:57:13.536563,2643.96,USD,restaurants,CoffeeGo,cappuccino
2519,25,48,2025-10-18 10:00:18.252218,366443.16,KZT,clothes,H&M,shorts
2492,11,86,2025-10-18 09:58:33.054412,929.72,USD,restaurants,Sakura Sushi,sushi set
2625,73,144,2025-10-18 10:00:22.280779,204205.64,KZT,groceries,GreenMart,yogurt
732,100,11,2025-10-18 09:59:22.669580,22073.19,CNY,clothes,LC Waikiki,hat
693,78,3,2025-10-18 09:56:40.737447,221.24,EUR,transfer,,
2897,100,102,2025-10-18 09:59:08.071006,1218.27,USD,entertainment,Spotify,premium subscription
2696,70,147,2025-10-18 09:57:49.375503,170422.94,KZT,transport,Kaspi Red Transport,bus ticket
1602,28,4,2025-10-18 09:55:16.932643,2343.41,USD,clothes,Zara,belt
2906,36,66,2025-10-18 09:57:29.780217,275045.25,RUB,utilities,KazWater,water bill
692,56,107,2025-10-18 09:59:03.988435,434958.36,KZT,online_shopping,AliExpress,keyboard
1738,61,76,2025-10-18 09:58:48.303652,983.16,CNY,utilities,KEGOC,electricity bill
85,31,99,2025-10-18 09:58:16.907621,187768.88,KZT,groceries,SmallMart,juice
1816,90,20,2025-10-18 09:57:41.932838,513.49,EUR,groceries,Magnum,rice
1421,20,89,2025-10-18 09:56:16.080141,458.79,CNY,online_shopping,Wildberries,headphones
1863,58,162,2025-10-18 09:54:44.370675,188.47,USD,clothes,Zara,coat
2241,60,199,2025-10-18 09:58:32.790616,2236.19,USD,clothes,LC Waikiki,scarf
303,86,167,2025-10-18 09:58:49.544116,263.68,USD,entertainment,Spotify,premium subscription
723,41,18,2025-10-18 09:55:27.500736,16012.2,CNY,restaurants,BurgerTime,fries
2111,33,128,2025-10-18 09:59:20.045860,92690.91,KZT,clothes,Zara,coat
569,65,193,2025-10-18 09:59:14.730698,47048.39,KZT,transport,AirAstana,plane ticket
1522,60,28,2025-10-18 09:57:56.873191,90546.54,KZT,restaurants,CoffeeGo,cappuccino
508,49,11,2025-10-18 09:54:44.247859,1120.05,EUR,entertainment,Netflix,monthly subscription
2572,71,122,2025-10-18 09:56:50.442736,3522.41,EUR,online_shopping,AliExpress,phone case
1916,43,139,2025-10-18 10:00:27.701138,1905.03,EUR,transfer,,
136,38,99,2025-10-18 09:59:03.538028,12573.14,CNY,transport,Kaspi Red Transport,bus ticket
2668,90,16,2025-10-18 10:00:02.534532,3444.31,EUR,recurring,Kaspi Insurance,car insurance
1006,55,54,2025-10-18 09:55:53.362140,238715.96,RUB,entertainment,Spotify,premium subscription
1553,25,158,2025-10-18 09:56:32.746264,3315.06,EUR,clothes,Zara,belt
2448,26,55,2025-10-18 09:59:01.953442,1665.93,USD,transfer,,
768,44,173,2025-10-18 09:55:43.643014,3665.07,EUR,groceries,GreenMart,fruits
451,44,126,2025-10-18 09:58:52.858768,225059.66,RUB,transport,Kaspi Red Transport,bus ticket
605,6,124,2025-10-18 09:56:25.157871,186238.18,RUB,recurring,KEGOC,electricity bill
2116,9,45,2025-10-18 10:00:28.016922,3184.23,USD,recurring,YouTube Premium,monthly subscription
1710,41,179,2025-10-18 09:58:45.436369,15128.19,CNY,groceries,SmallMart,eggs
1000,90,121,2025-10-18 09:54:41.087459,715.98,CNY,utilities,KazWater,water bill
2770,96,187,2025-10-18 10:00:07.310400,189.93,USD,online_shopping,Kaspi.kz,laptop
2292,95,59,2025-10-18 09:56:02.114666,146805.08,RUB,utilities,Beeline,mobile plan
223,1,137,2025-10-18 09:56:51.476011,12369.59,CNY,groceries,GreenMart,olive oil
1876,73,193,2025-10-18 09:54:41.473800,653.8,USD,utilities,KEGOC,electricity bill
627,53,43,2025-10-18 09:54:39.214456,4271.79,USD,transport,AirAstana,plane ticket
2841,40,39,2025-10-18 09:57:15.055473,222251.24,KZT,transport,AirAstana,plane ticket
1279,93,43,2025-10-18 10:00:10.576447,208132.16,KZT,restaurants,CoffeeGo,cappuccino
367,8,121,2025-10-18 09:57:15.204792,10755.12,CNY,online_shopping,Wildberries,clothes
1731,30,30,2025-10-18 09:59:37.694671,92535.62,KZT,transfer,,
1882,61,172,2025-10-18 09:54:50.952465,3326.23,EUR,online_shopping,Wildberries,sneakers
193,51,136,2025-10-18 09:54:31.782766,3640.65,USD,online_shopping,Wildberries,clothes
2609,96,55,2025-10-18 09:57:12.024454,476416.95,KZT,online_shopping,Kaspi.kz,laptop
1107,34,92,2025-10-18 09:58:35.544780,877.7,USD,transfer,,
2115,2,2,2025-10-18 09:57:05.741568,115487.58,RUB,groceries,GreenMart,olive oil
1092,25,23,2025-10-18 09:56:42.453772,230939.37,RUB,transport,Kaspi Red Transport,bus ticket
2453,74,60,2025-10-18 09:56:37.709866,250457.17,RUB,online_shopping,Kaspi.kz,laptop
433,52,100,2025-10-18 09:55:55.603126,291720.34,KZT,online_shopping,Kaspi.kz,TV
2763,25,15,2025-10-18 09:57:01.715403,24706.31,CNY,groceries,GreenMart,yogurt
2757,24,61,2025-10-18 09:57:42.670939,11860.66,CNY,groceries,Magnum,bread
2258,75,95,2025-10-18 09:58:44.993759,26962.44,CNY,transport,Kaspi Red Transport,bus ticket
1322,8,192,2025-10-18 09:58:46.485101,4046.85,USD,online_shopping,Kaspi.kz,laptop
2295,92,1,2025-10-18 09:55:34.904608,24008.06,CNY,recurring,YouTube Premium,monthly subscription
1371,68,126,2025-10-18 09:57:22.853359,259691.11,KZT,transfer,,
121,79,23,2025-10-18 09:56:36.295309,154990.71,KZT,recurring,Kaspi Red,loan payment
899,31,166,2025-10-18 09:56:54.949981,8457.12,KZT,entertainment,Netflix,monthly subscription
2920,28,43,2025-10-18 09:56:38.166394,610.03,USD,restaurants,BurgerTime,burger
2600,29,60,2025-10-18 09:59:46.770511,2121.9,EUR,utilities,KEGOC,electricity bill
